gare de depart,gare d'arrivee,date de voyage,heure de depart,heure d'arrivee,prix,correspondance 1,correspondance 2,correspondance 3,correspondance 4
MARRAKECH,SETTAT,01/08/2024,08h50,10h38,86 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,SETTAT,01/08/2024,09h50,11h38,86 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,SETTAT,01/08/2024,10h50,12h38,86 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,SETTAT,01/08/2024,11h50,13h38,86 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,SETTAT,01/08/2024,12h50,14h38,86 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,SETTAT,01/08/2024,13h50,15h38,86 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,SETTAT,01/08/2024,14h50,16h38,86 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,SETTAT,01/08/2024,15h50,17h38,86 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,SETTAT,01/08/2024,16h50,18h38,86 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,SETTAT,01/08/2024,17h50,19h38,86 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,SETTAT,01/08/2024,19h00,20h48,86 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,TANGER,01/08/2024,04h50,10h10,345 DH,correspondance 1 : 07h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 08h00,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,TANGER,01/08/2024,05h50,11h10,345 DH,correspondance 1 : 08h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 09h00,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,TANGER,01/08/2024,06h50,12h10,345 DH,correspondance 1 : 09h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 10h00,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,TANGER,01/08/2024,07h50,13h10,345 DH,correspondance 1 : 10h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 11h00,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,TANGER,01/08/2024,08h50,14h10,325 DH,correspondance 1 : 11h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 12h00,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,TANGER,01/08/2024,09h50,17h39,246 DH,correspondance 1 : 13h59 à Gare KENITRA - correspondance 26 Min - départ 14h25,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,TANGER,01/08/2024,10h50,16h10,345 DH,correspondance 1 : 13h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 14h00,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,TANGER,01/08/2024,11h50,17h10,325 DH,correspondance 1 : 14h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 15h00,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,TANGER,01/08/2024,12h50,18h10,325 DH,correspondance 1 : 15h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 16h00,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,TANGER,01/08/2024,13h50,19h10,345 DH,correspondance 1 : 16h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 17h00,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,TANGER,01/08/2024,15h50,21h10,325 DH,correspondance 1 : 18h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 19h00,pas de correspondance,pas de correspondance,pas de correspondance
MARRAKECH,TANGER,01/08/2024,16h50,22h10,360 DH,correspondance 1 : 19h28 à Gare CASA VOYAGEURS - correspondance 32 Min - départ 20h00,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,ADDAKHLA SUPRATOURS,01/08/2024,05h45,15h00,1045 DH,correspondance 1 : 07h25 à Gare TANGER VILLE - correspondance 35 Min - départ 08h00,correspondance 2 : 10h10 à Gare CASA VOYAGEURS - correspondance 25 Min - départ 10h35,correspondance 3 : 13h14 à Gare MARRAKECH - correspondance 02h16 Min - départ 15h30,pas de correspondance
MARTIL,AGADIR (SUPRAT.),01/08/2024,05h45,18h15,520 DH,correspondance 1 : 07h25 à Gare TANGER VILLE - correspondance 35 Min - départ 08h00,correspondance 2 : 10h10 à Gare CASA VOYAGEURS - correspondance 25 Min - départ 10h35,correspondance 3 : 13h14 à Gare MARRAKECH - correspondance 01h31 Min - départ 14h45,pas de correspondance
MARTIL,BENGUERIR,01/08/2024,05h45,12h30,350 DH,correspondance 1 : 07h25 à Gare TANGER VILLE - correspondance 35 Min - départ 08h00,correspondance 2 : 10h10 à Gare CASA VOYAGEURS - correspondance 25 Min - départ 10h35,pas de correspondance,pas de correspondance
MARTIL,BENGUERIR,01/08/2024,09h45,16h30,350 DH,correspondance 1 : 11h25 à Gare TANGER VILLE - correspondance 35 Min - départ 12h00,correspondance 2 : 14h10 à Gare CASA VOYAGEURS - correspondance 25 Min - départ 14h35,pas de correspondance,pas de correspondance
MARTIL,BENGUERIR,01/08/2024,11h45,18h30,370 DH,correspondance 1 : 13h25 à Gare TANGER VILLE - correspondance 35 Min - départ 14h00,correspondance 2 : 16h10 à Gare CASA VOYAGEURS - correspondance 25 Min - départ 16h35,pas de correspondance,pas de correspondance
MARTIL,BENGUERIR,01/08/2024,13h45,20h30,360 DH,correspondance 1 : 15h25 à Gare TANGER VILLE - correspondance 35 Min - départ 16h00,correspondance 2 : 18h10 à Gare CASA VOYAGEURS - correspondance 25 Min - départ 18h35,pas de correspondance,pas de correspondance
MARTIL,BENGUERIR,01/08/2024,15h45,22h30,380 DH,correspondance 1 : 17h25 à Gare TANGER VILLE - correspondance 35 Min - départ 18h00,correspondance 2 : 20h10 à Gare CASA VOYAGEURS - correspondance 25 Min - départ 20h35,pas de correspondance,pas de correspondance
MARTIL,CASA PORT,01/08/2024,,,,,,,
MARTIL,CASA VOYAGEURS,01/08/2024,,,,,,,
MARTIL,EL JADIDA,01/08/2024,,,,,,,
MARTIL,ESSAOUIRA SUPRATOURS,01/08/2024,,,,,,,
MARTIL,FES,01/08/2024,05h45,11h17,270 DH,correspondance 1 : 07h25 à Gare TANGER VILLE - correspondance 35 Min - départ 08h00,correspondance 2 : 08h50 à Gare KENITRA - correspondance 12 Min - départ 09h02,pas de correspondance,pas de correspondance
MARTIL,FES,01/08/2024,09h45,15h20,270 DH,correspondance 1 : 11h25 à Gare TANGER VILLE - correspondance 35 Min - départ 12h00,correspondance 2 : 12h50 à Gare KENITRA - correspondance 12 Min - départ 13h02,pas de correspondance,pas de correspondance
MARTIL,FES,01/08/2024,11h45,17h22,270 DH,correspondance 1 : 13h25 à Gare TANGER VILLE - correspondance 35 Min - départ 14h00,correspondance 2 : 14h50 à Gare KENITRA - correspondance 12 Min - départ 15h02,pas de correspondance,pas de correspondance
MARTIL,FES,01/08/2024,13h45,19h23,270 DH,correspondance 1 : 15h25 à Gare TANGER VILLE - correspondance 35 Min - départ 16h00,correspondance 2 : 16h50 à Gare KENITRA - correspondance 12 Min - départ 17h02,pas de correspondance,pas de correspondance
MARTIL,FES,01/08/2024,15h45,21h23,270 DH,correspondance 1 : 17h25 à Gare TANGER VILLE - correspondance 35 Min - départ 18h00,correspondance 2 : 18h50 à Gare KENITRA - correspondance 12 Min - départ 19h02,pas de correspondance,pas de correspondance
MARTIL,FES,01/08/2024,17h45,23h20,270 DH,correspondance 1 : 19h25 à Gare TANGER VILLE - correspondance 35 Min - départ 20h00,correspondance 2 : 20h50 à Gare KENITRA - correspondance 12 Min - départ 21h02,pas de correspondance,pas de correspondance
MARTIL,GUELMIMA,01/08/2024,,,,,,,
MARTIL,KENITRA,01/08/2024,05h45,08h50,190 DH,correspondance 1 : 07h25 à Gare TANGER VILLE - correspondance 35 Min - départ 08h00,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,KENITRA,01/08/2024,09h45,12h50,190 DH,correspondance 1 : 11h25 à Gare TANGER VILLE - correspondance 35 Min - départ 12h00,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,KENITRA,01/08/2024,11h45,14h50,200 DH,correspondance 1 : 13h25 à Gare TANGER VILLE - correspondance 35 Min - départ 14h00,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,KENITRA,01/08/2024,13h45,16h50,190 DH,correspondance 1 : 15h25 à Gare TANGER VILLE - correspondance 35 Min - départ 16h00,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,KENITRA,01/08/2024,15h45,18h50,200 DH,correspondance 1 : 17h25 à Gare TANGER VILLE - correspondance 35 Min - départ 18h00,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,KENITRA,01/08/2024,17h45,20h50,200 DH,correspondance 1 : 19h25 à Gare TANGER VILLE - correspondance 35 Min - départ 20h00,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,KHOURIBGA,01/08/2024,,,,,,,
MARTIL,LAAYOUNE SUPRATOURS,01/08/2024,05h45,07h14,865 DH,correspondance 1 : 07h25 à Gare TANGER VILLE - correspondance 35 Min - départ 08h00,correspondance 2 : 10h10 à Gare CASA VOYAGEURS - correspondance 25 Min - départ 10h35,correspondance 3 : 13h14 à Gare MARRAKECH - correspondance 02h16 Min - départ 15h30,pas de correspondance
MARTIL,MARRAKECH,01/08/2024,05h45,13h14,385 DH,correspondance 1 : 07h25 à Gare TANGER VILLE - correspondance 35 Min - départ 08h00,correspondance 2 : 10h10 à Gare CASA VOYAGEURS - correspondance 25 Min - départ 10h35,pas de correspondance,pas de correspondance
MARTIL,MARRAKECH,01/08/2024,09h45,17h14,385 DH,correspondance 1 : 11h25 à Gare TANGER VILLE - correspondance 35 Min - départ 12h00,correspondance 2 : 14h10 à Gare CASA VOYAGEURS - correspondance 25 Min - départ 14h35,pas de correspondance,pas de correspondance
MARTIL,MARRAKECH,01/08/2024,11h45,19h14,405 DH,correspondance 1 : 13h25 à Gare TANGER VILLE - correspondance 35 Min - départ 14h00,correspondance 2 : 16h10 à Gare CASA VOYAGEURS - correspondance 25 Min - départ 16h35,pas de correspondance,pas de correspondance
MARTIL,MARRAKECH,01/08/2024,13h45,21h14,385 DH,correspondance 1 : 15h25 à Gare TANGER VILLE - correspondance 35 Min - départ 16h00,correspondance 2 : 18h10 à Gare CASA VOYAGEURS - correspondance 25 Min - départ 18h35,pas de correspondance,pas de correspondance
MARTIL,MARRAKECH,01/08/2024,15h45,23h14,405 DH,correspondance 1 : 17h25 à Gare TANGER VILLE - correspondance 35 Min - départ 18h00,correspondance 2 : 20h10 à Gare CASA VOYAGEURS - correspondance 25 Min - départ 20h35,pas de correspondance,pas de correspondance
MARTIL,MEKNES,01/08/2024,05h45,10h37,250 DH,correspondance 1 : 07h25 à Gare TANGER VILLE - correspondance 35 Min - départ 08h00,correspondance 2 : 08h50 à Gare KENITRA - correspondance 12 Min - départ 09h02,pas de correspondance,pas de correspondance
MARTIL,MEKNES,01/08/2024,09h45,14h37,250 DH,correspondance 1 : 11h25 à Gare TANGER VILLE - correspondance 35 Min - départ 12h00,correspondance 2 : 12h50 à Gare KENITRA - correspondance 12 Min - départ 13h02,pas de correspondance,pas de correspondance
MARTIL,MEKNES,01/08/2024,11h45,16h37,260 DH,correspondance 1 : 13h25 à Gare TANGER VILLE - correspondance 35 Min - départ 14h00,correspondance 2 : 14h50 à Gare KENITRA - correspondance 12 Min - départ 15h02,pas de correspondance,pas de correspondance
MARTIL,MEKNES,01/08/2024,13h45,18h40,250 DH,correspondance 1 : 15h25 à Gare TANGER VILLE - correspondance 35 Min - départ 16h00,correspondance 2 : 16h50 à Gare KENITRA - correspondance 12 Min - départ 17h02,pas de correspondance,pas de correspondance
MARTIL,MEKNES,01/08/2024,15h45,20h37,260 DH,correspondance 1 : 17h25 à Gare TANGER VILLE - correspondance 35 Min - départ 18h00,correspondance 2 : 18h50 à Gare KENITRA - correspondance 12 Min - départ 19h02,pas de correspondance,pas de correspondance
MARTIL,MEKNES,01/08/2024,17h45,22h37,260 DH,correspondance 1 : 19h25 à Gare TANGER VILLE - correspondance 35 Min - départ 20h00,correspondance 2 : 20h50 à Gare KENITRA - correspondance 12 Min - départ 21h02,pas de correspondance,pas de correspondance
MARTIL,MIDELT (SUPRAT.),01/08/2024,,,,,,,
MARTIL,MOHAMMEDIA,01/08/2024,,,,,,,
MARTIL,OUJDA,01/08/2024,05h45,10h57,262 DH,correspondance 1 : 07h25 à Gare TANGER VILLE - correspondance 35 Min - départ 08h00,correspondance 2 : 08h50 à Gare KENITRA - correspondance 12 Min - départ 09h02,pas de correspondance,pas de correspondance
MARTIL,OUJDA,01/08/2024,09h45,14h58,262 DH,correspondance 1 : 11h25 à Gare TANGER VILLE - correspondance 35 Min - départ 12h00,correspondance 2 : 12h50 à Gare KENITRA - correspondance 12 Min - départ 13h02,pas de correspondance,pas de correspondance
MARTIL,OUJDA,01/08/2024,11h45,17h00,268 DH,correspondance 1 : 13h25 à Gare TANGER VILLE - correspondance 35 Min - départ 14h00,correspondance 2 : 14h50 à Gare KENITRA - correspondance 12 Min - départ 15h02,pas de correspondance,pas de correspondance
MARTIL,OUJDA,01/08/2024,13h45,19h01,262 DH,correspondance 1 : 15h25 à Gare TANGER VILLE - correspondance 35 Min - départ 16h00,correspondance 2 : 16h50 à Gare KENITRA - correspondance 12 Min - départ 17h02,pas de correspondance,pas de correspondance
MARTIL,OUJDA,01/08/2024,15h45,21h01,268 DH,correspondance 1 : 17h25 à Gare TANGER VILLE - correspondance 35 Min - départ 18h00,correspondance 2 : 18h50 à Gare KENITRA - correspondance 12 Min - départ 19h02,pas de correspondance,pas de correspondance
MARTIL,OUJDA,01/08/2024,17h45,22h58,268 DH,correspondance 1 : 19h25 à Gare TANGER VILLE - correspondance 35 Min - départ 20h00,correspondance 2 : 20h50 à Gare KENITRA - correspondance 12 Min - départ 21h02,pas de correspondance,pas de correspondance
MARTIL,TETOUAN SUPRATOURS,01/08/2024,05h40,06h09,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,TETOUAN SUPRATOURS,01/08/2024,05h45,06h14,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,TETOUAN SUPRATOURS,01/08/2024,07h45,08h14,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,TETOUAN SUPRATOURS,01/08/2024,09h45,10h14,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,TETOUAN SUPRATOURS,01/08/2024,11h45,12h14,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,TETOUAN SUPRATOURS,01/08/2024,13h45,14h14,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,TETOUAN SUPRATOURS,01/08/2024,14h45,15h14,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,TETOUAN SUPRATOURS,01/08/2024,15h45,16h14,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,TETOUAN SUPRATOURS,01/08/2024,17h45,18h14,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,RABAT AGDAL,01/08/2024,05h40,09h20,265 DH,correspondance 1 : 06h50 à Gare TANGER VILLE - correspondance 01h10 Min - départ 08h00,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,RABAT AGDAL,01/08/2024,07h45,11h20,265 DH,correspondance 1 : 09h25 à Gare TANGER VILLE - correspondance 35 Min - départ 10h00,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,RABAT AGDAL,01/08/2024,13h45,17h20,265 DH,correspondance 1 : 15h25 à Gare TANGER VILLE - correspondance 35 Min - départ 16h00,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,RABAT AGDAL,01/08/2024,14h45,18h20,265 DH,correspondance 1 : 16h25 à Gare TANGER VILLE - correspondance 35 Min - départ 17h00,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,RABAT AGDAL,01/08/2024,15h45,19h20,265 DH,correspondance 1 : 17h25 à Gare TANGER VILLE - correspondance 35 Min - départ 18h00,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,RABAT AGDAL,01/08/2024,17h45,21h20,265 DH,correspondance 1 : 19h25 à Gare TANGER VILLE - correspondance 35 Min - départ 20h00,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,RABAT VILLE,01/08/2024,01h00,10h00,161 DH,correspondance 1 : 06h19 à Gare TANGER VILLE - correspondance 02h11 Min - départ 08h30,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,SAFI,01/08/2024,,,,,,,
MARTIL,SALE,01/08/2024,01h13,10h00,161 DH,correspondance 1 : 06h19 à Gare TANGER VILLE - correspondance 02h11 Min - départ 08h30,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,SETTAT,01/08/2024,05h40,11h58,365 DH,correspondance 1 : 06h50 à Gare TANGER VILLE - correspondance 01h10 Min - départ 08h00,correspondance 2 : 10h10 à Gare CASA VOYAGEURS - correspondance 43 Min - départ 10h53,pas de correspondance,pas de correspondance
MARTIL,SETTAT,01/08/2024,07h45,13h58,365 DH,correspondance 1 : 09h25 à Gare TANGER VILLE - correspondance 35 Min - départ 10h00,correspondance 2 : 12h10 à Gare CASA VOYAGEURS - correspondance 43 Min - départ 12h53,pas de correspondance,pas de correspondance
MARTIL,TANGER,01/08/2024,05h40,06h50,60 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,TANGER,01/08/2024,07h45,09h25,60 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,TANGER,01/08/2024,13h45,15h25,60 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,TANGER,01/08/2024,14h45,16h25,60 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,TANGER,01/08/2024,15h45,17h25,60 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MARTIL,TANGER,01/08/2024,17h45,19h25,60 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,ADDAKHLA SUPRATOURS,01/08/2024,14h17,20h30,875 DH,correspondance 1 : 20h14 à Gare MARRAKECH - correspondance 46 Min - départ 21h00,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,AGADIR (SUPRAT.),01/08/2024,06h17,16h14,335 DH,correspondance 1 : 12h14 à Gare MARRAKECH - correspondance 31 Min - départ 12h45,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,AGADIR (SUPRAT.),01/08/2024,07h17,18h15,335 DH,correspondance 1 : 13h14 à Gare MARRAKECH - correspondance 01h31 Min - départ 14h45,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,AGADIR (SUPRAT.),01/08/2024,09h17,19h15,350 DH,correspondance 1 : 15h14 à Gare MARRAKECH - correspondance 31 Min - départ 15h45,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,AGADIR (SUPRAT.),01/08/2024,10h17,20h15,335 DH,correspondance 1 : 16h14 à Gare MARRAKECH - correspondance 31 Min - départ 16h45,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,AGADIR (SUPRAT.),01/08/2024,12h17,22h15,350 DH,correspondance 1 : 18h14 à Gare MARRAKECH - correspondance 31 Min - départ 18h45,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,AGADIR (SUPRAT.),01/08/2024,14h17,00h28,350 DH,correspondance 1 : 20h14 à Gare MARRAKECH - correspondance 46 Min - départ 21h00,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,AGADIR (SUPRAT.),01/08/2024,16h17,02h30,350 DH,correspondance 1 : 22h14 à Gare MARRAKECH - correspondance 31 Min - départ 22h45,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,BENGUERIR,01/08/2024,05h30,10h30,155 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,BENGUERIR,01/08/2024,06h17,11h30,186 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,BENGUERIR,01/08/2024,07h17,12h30,171 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,BENGUERIR,01/08/2024,08h17,13h30,171 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,BENGUERIR,01/08/2024,09h17,14h30,171 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,BENGUERIR,01/08/2024,10h17,15h30,171 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,BENGUERIR,01/08/2024,11h17,16h30,186 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,BENGUERIR,01/08/2024,12h17,17h30,186 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,BENGUERIR,01/08/2024,13h17,18h30,186 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,BENGUERIR,01/08/2024,14h17,19h30,186 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,BENGUERIR,01/08/2024,15h17,20h30,186 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,BENGUERIR,01/08/2024,16h17,21h30,186 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,BENGUERIR,01/08/2024,17h17,22h30,171 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,BENGUERIR,01/08/2024,18h18,23h30,171 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,CASA PORT,01/08/2024,,,,,,,
MEKNES,CASA VOYAGEURS,01/08/2024,03h28,06h50,115 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,CASA VOYAGEURS,01/08/2024,04h17,07h46,115 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,CASA VOYAGEURS,01/08/2024,06h17,09h30,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,CASA VOYAGEURS,01/08/2024,07h17,10h30,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,CASA VOYAGEURS,01/08/2024,08h17,11h30,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,CASA VOYAGEURS,01/08/2024,09h17,12h30,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,CASA VOYAGEURS,01/08/2024,10h17,13h30,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,CASA VOYAGEURS,01/08/2024,11h17,14h30,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,CASA VOYAGEURS,01/08/2024,12h17,15h30,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,CASA VOYAGEURS,01/08/2024,13h17,16h30,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,CASA VOYAGEURS,01/08/2024,14h17,17h30,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,CASA VOYAGEURS,01/08/2024,15h17,18h30,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,CASA VOYAGEURS,01/08/2024,16h17,19h30,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,CASA VOYAGEURS,01/08/2024,17h17,20h30,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,CASA VOYAGEURS,01/08/2024,18h18,21h30,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,CASA VOYAGEURS,01/08/2024,19h17,22h30,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,EL JADIDA,01/08/2024,07h17,12h05,175 DH,correspondance 1 : 10h30 à Gare CASA VOYAGEURS - correspondance 14 Min - départ 10h44,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,EL JADIDA,01/08/2024,09h17,14h05,175 DH,correspondance 1 : 12h30 à Gare CASA VOYAGEURS - correspondance 14 Min - départ 12h44,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,EL JADIDA,01/08/2024,11h17,16h08,175 DH,correspondance 1 : 14h30 à Gare CASA VOYAGEURS - correspondance 14 Min - départ 14h44,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,EL JADIDA,01/08/2024,13h17,18h07,175 DH,correspondance 1 : 16h30 à Gare CASA VOYAGEURS - correspondance 14 Min - départ 16h44,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,EL JADIDA,01/08/2024,14h17,19h05,175 DH,correspondance 1 : 17h30 à Gare CASA VOYAGEURS - correspondance 14 Min - départ 17h44,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,EL JADIDA,01/08/2024,15h17,20h10,175 DH,correspondance 1 : 18h30 à Gare CASA VOYAGEURS - correspondance 14 Min - départ 18h44,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,EL JADIDA,01/08/2024,16h17,21h00,175 DH,correspondance 1 : 19h30 à Gare CASA VOYAGEURS - correspondance 21 Min - départ 19h51,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,ESSAOUIRA SUPRATOURS,01/08/2024,07h17,17h45,300 DH,correspondance 1 : 13h14 à Gare MARRAKECH - correspondance 01h31 Min - départ 14h45,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,ESSAOUIRA SUPRATOURS,01/08/2024,08h17,17h45,315 DH,correspondance 1 : 14h14 à Gare MARRAKECH - correspondance 31 Min - départ 14h45,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,ESSAOUIRA SUPRATOURS,01/08/2024,09h17,19h45,300 DH,correspondance 1 : 15h14 à Gare MARRAKECH - correspondance 01h31 Min - départ 16h45,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,ESSAOUIRA SUPRATOURS,01/08/2024,10h17,19h45,300 DH,correspondance 1 : 16h14 à Gare MARRAKECH - correspondance 31 Min - départ 16h45,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,ESSAOUIRA SUPRATOURS,01/08/2024,12h17,22h00,315 DH,correspondance 1 : 18h14 à Gare MARRAKECH - correspondance 46 Min - départ 19h00,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,FES,01/08/2024,00h28,01h03,28 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,FES,01/08/2024,00h49,01h27,28 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,FES,01/08/2024,01h28,01h58,28 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,FES,01/08/2024,02h10,02h47,30 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,FES,01/08/2024,07h25,08h01,33 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,FES,01/08/2024,08h47,09h27,28 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,FES,01/08/2024,09h55,10h33,28 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
MEKNES,FES,01/08/2024,10h39,11h17,28 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
