gare de depart,gare d'arrivee,date de voyage,heure de depart,heure d'arrivee,prix,correspondance 1,correspondance 2,correspondance 3,correspondance 4
RABAT VILLE,FES,01/08/2024,08h27,11h17,125 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,FES,01/08/2024,09h27,12h20,125 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,FES,01/08/2024,10h27,13h20,125 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,FES,01/08/2024,11h27,14h20,125 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,FES,01/08/2024,12h27,15h20,125 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,FES,01/08/2024,13h27,16h20,125 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,FES,01/08/2024,14h27,17h22,125 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,FES,01/08/2024,15h27,18h25,125 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,FES,01/08/2024,16h27,19h23,125 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,FES,01/08/2024,17h27,20h25,125 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,FES,01/08/2024,18h27,21h23,125 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,FES,01/08/2024,19h27,22h20,125 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,FES,01/08/2024,20h27,23h20,125 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,FES,01/08/2024,21h27,00h12,125 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,FES,01/08/2024,22h14,01h03,105 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,FES,01/08/2024,22h37,01h27,125 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,GUELMIMA,01/08/2024,,,,,,,
RABAT VILLE,KENITRA,01/08/2024,01h00,01h37,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,06h37,07h08,19 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,07h27,08h01,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,07h37,08h10,19 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,08h17,08h49,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,08h27,08h59,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,08h38,09h09,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,09h17,09h51,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,09h27,09h59,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,09h36,10h07,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,10h17,10h51,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,10h35,11h07,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,11h17,11h51,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,12h17,12h48,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,13h17,13h51,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,14h17,14h48,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,15h17,15h51,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,16h17,16h51,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,16h36,17h07,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KENITRA,01/08/2024,17h17,17h51,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,KHOURIBGA,01/08/2024,,,,,,,
RABAT VILLE,LAAYOUNE SUPRATOURS,01/08/2024,,,,,,,
RABAT VILLE,MARRAKECH,01/08/2024,,,,,,,
RABAT VILLE,MARTIL,01/08/2024,,,,,,,
RABAT VILLE,MEKNES,01/08/2024,,,,,,,
RABAT VILLE,MIDELT (SUPRAT.),01/08/2024,,,,,,,
RABAT VILLE,MOHAMMEDIA,01/08/2024,,,,,,,
RABAT VILLE,OUJDA,01/08/2024,,,,,,,
RABAT VILLE,TETOUAN SUPRATOURS,01/08/2024,,,,,,,
RABAT VILLE,RABAT AGDAL,01/08/2024,,,,,,,
RABAT VILLE,SAFI,01/08/2024,,,,,,,
RABAT VILLE,SALE,01/08/2024,01h00,01h10,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,06h37,06h46,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,07h27,07h36,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,07h37,07h46,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,08h17,08h26,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,08h27,08h36,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,08h38,08h47,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,09h17,09h26,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,09h27,09h36,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,09h36,09h45,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,10h17,10h26,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,10h35,10h44,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,11h17,11h26,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,12h17,12h26,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,13h17,13h26,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,14h17,14h26,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,15h17,15h26,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,16h17,16h26,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,16h36,16h45,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SALE,01/08/2024,17h17,17h26,15 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,05h10,07h10,70 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,07h05,09h58,75 DH,correspondance 1 : 08h11 à Gare CASA PORT - correspondance 29 Min - départ 08h40,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,07h35,09h28,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,08h35,10h28,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,09h05,11h58,75 DH,correspondance 1 : 10h10 à Gare CASA PORT - correspondance 30 Min - départ 10h40,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,09h35,11h28,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,10h35,12h28,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,11h05,13h58,75 DH,correspondance 1 : 12h10 à Gare CASA PORT - correspondance 30 Min - départ 12h40,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,11h35,13h28,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,12h35,14h28,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,13h05,15h58,75 DH,correspondance 1 : 14h10 à Gare CASA PORT - correspondance 30 Min - départ 14h40,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,13h35,15h28,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,14h35,16h28,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,15h05,17h58,75 DH,correspondance 1 : 16h10 à Gare CASA PORT - correspondance 30 Min - départ 16h40,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,15h35,17h28,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,16h05,18h58,75 DH,correspondance 1 : 17h10 à Gare CASA PORT - correspondance 30 Min - départ 17h40,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,16h35,18h28,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,17h35,19h28,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,18h35,20h28,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,SETTAT,01/08/2024,19h35,21h28,95 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
RABAT VILLE,TANGER,01/08/2024,,,,,,,
SAFI,ADDAKHLA SUPRATOURS,01/08/2024,,,,,,,
SAFI,AGADIR (SUPRAT.),01/08/2024,,,,,,,
SAFI,BENGUERIR,01/08/2024,,,,,,,
SAFI,CASA PORT,01/08/2024,,,,,,,
SAFI,CASA VOYAGEURS,01/08/2024,,,,,,,
SAFI,EL JADIDA,01/08/2024,,,,,,,
SAFI,ESSAOUIRA SUPRATOURS,01/08/2024,,,,,,,
SAFI,FES,01/08/2024,,,,,,,
SAFI,GUELMIMA,01/08/2024,,,,,,,
SAFI,KENITRA,01/08/2024,,,,,,,
SAFI,KHOURIBGA,01/08/2024,,,,,,,
SAFI,LAAYOUNE SUPRATOURS,01/08/2024,,,,,,,
SAFI,MARRAKECH,01/08/2024,,,,,,,
SAFI,MARTIL,01/08/2024,,,,,,,
SAFI,MEKNES,01/08/2024,,,,,,,
SAFI,MIDELT (SUPRAT.),01/08/2024,,,,,,,
SAFI,MOHAMMEDIA,01/08/2024,,,,,,,
SAFI,OUJDA,01/08/2024,,,,,,,
SAFI,TETOUAN SUPRATOURS,01/08/2024,,,,,,,
SAFI,RABAT AGDAL,01/08/2024,,,,,,,
SAFI,RABAT VILLE,01/08/2024,,,,,,,
SAFI,SALE,01/08/2024,,,,,,,
SAFI,SETTAT,01/08/2024,,,,,,,
SAFI,TANGER,01/08/2024,,,,,,,
SALE,ADDAKHLA SUPRATOURS,01/08/2024,,,,,,,
SALE,AGADIR (SUPRAT.),01/08/2024,,,,,,,
SALE,BENGUERIR,01/08/2024,04h56,08h16,149 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,BENGUERIR,01/08/2024,07h22,10h30,162 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,BENGUERIR,01/08/2024,08h22,11h30,124 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,BENGUERIR,01/08/2024,09h22,12h30,162 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,BENGUERIR,01/08/2024,10h22,13h30,162 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,BENGUERIR,01/08/2024,11h22,14h30,162 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,BENGUERIR,01/08/2024,12h22,15h30,162 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,BENGUERIR,01/08/2024,13h22,16h30,162 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,BENGUERIR,01/08/2024,14h22,17h30,162 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,BENGUERIR,01/08/2024,15h22,18h30,162 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,BENGUERIR,01/08/2024,16h22,19h30,124 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,BENGUERIR,01/08/2024,17h22,20h30,162 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,BENGUERIR,01/08/2024,18h22,21h30,162 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,BENGUERIR,01/08/2024,19h22,22h30,162 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,BENGUERIR,01/08/2024,20h22,23h30,162 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,CASA PORT,01/08/2024,,,,,,,
SALE,CASA VOYAGEURS,01/08/2024,04h56,06h10,45 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,CASA VOYAGEURS,01/08/2024,05h39,06h50,45 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,CASA VOYAGEURS,01/08/2024,06h20,08h02,45 DH,correspondance 1 : 07h40 à Gare CASA PORT - correspondance 10 Min - départ 07h50,pas de correspondance,pas de correspondance,pas de correspondance
SALE,CASA VOYAGEURS,01/08/2024,06h30,07h46,45 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,CASA VOYAGEURS,01/08/2024,06h54,08h42,45 DH,correspondance 1 : 08h11 à Gare CASA PORT - correspondance 19 Min - départ 08h30,pas de correspondance,pas de correspondance,pas de correspondance
SALE,CASA VOYAGEURS,01/08/2024,07h22,08h30,45 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,CASA VOYAGEURS,01/08/2024,07h54,10h02,45 DH,correspondance 1 : 09h10 à Gare CASA PORT - correspondance 40 Min - départ 09h50,pas de correspondance,pas de correspondance,pas de correspondance
SALE,CASA VOYAGEURS,01/08/2024,08h22,09h30,45 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,CASA VOYAGEURS,01/08/2024,08h54,10h42,45 DH,correspondance 1 : 10h10 à Gare CASA PORT - correspondance 20 Min - départ 10h30,pas de correspondance,pas de correspondance,pas de correspondance
SALE,CASA VOYAGEURS,01/08/2024,09h22,10h30,45 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,CASA VOYAGEURS,01/08/2024,09h54,12h02,45 DH,correspondance 1 : 11h10 à Gare CASA PORT - correspondance 40 Min - départ 11h50,pas de correspondance,pas de correspondance,pas de correspondance
SALE,CASA VOYAGEURS,01/08/2024,10h22,11h30,45 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,CASA VOYAGEURS,01/08/2024,10h54,12h42,45 DH,correspondance 1 : 12h10 à Gare CASA PORT - correspondance 20 Min - départ 12h30,pas de correspondance,pas de correspondance,pas de correspondance
SALE,CASA VOYAGEURS,01/08/2024,11h22,12h30,45 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,EL JADIDA,01/08/2024,,,,,,,
SALE,ESSAOUIRA SUPRATOURS,01/08/2024,09h22,17h45,300 DH,correspondance 1 : 13h14 à Gare MARRAKECH - correspondance 01h31 Min - départ 14h45,pas de correspondance,pas de correspondance,pas de correspondance
SALE,ESSAOUIRA SUPRATOURS,01/08/2024,10h22,17h45,300 DH,correspondance 1 : 14h14 à Gare MARRAKECH - correspondance 31 Min - départ 14h45,pas de correspondance,pas de correspondance,pas de correspondance
SALE,ESSAOUIRA SUPRATOURS,01/08/2024,11h22,19h45,300 DH,correspondance 1 : 15h14 à Gare MARRAKECH - correspondance 01h31 Min - départ 16h45,pas de correspondance,pas de correspondance,pas de correspondance
SALE,ESSAOUIRA SUPRATOURS,01/08/2024,12h22,19h45,300 DH,correspondance 1 : 16h14 à Gare MARRAKECH - correspondance 31 Min - départ 16h45,pas de correspondance,pas de correspondance,pas de correspondance
SALE,ESSAOUIRA SUPRATOURS,01/08/2024,14h22,22h00,300 DH,correspondance 1 : 18h14 à Gare MARRAKECH - correspondance 46 Min - départ 19h00,pas de correspondance,pas de correspondance,pas de correspondance
SALE,FES,01/08/2024,,,,,,,
SALE,GUELMIMA,01/08/2024,,,,,,,
SALE,KENITRA,01/08/2024,01h13,01h37,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,06h47,07h08,19 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,07h37,08h01,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,07h47,08h10,19 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,08h27,08h49,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,08h37,08h59,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,08h48,09h09,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,09h27,09h51,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,09h37,09h59,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,09h46,10h07,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,10h27,10h51,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,10h45,11h07,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,11h27,11h51,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,12h27,12h48,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,13h27,13h51,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,14h27,14h48,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,15h27,15h51,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,16h27,16h51,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,16h46,17h07,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KENITRA,01/08/2024,17h27,17h51,20 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,KHOURIBGA,01/08/2024,,,,,,,
SALE,LAAYOUNE SUPRATOURS,01/08/2024,,,,,,,
SALE,MARRAKECH,01/08/2024,,,,,,,
SALE,MARTIL,01/08/2024,,,,,,,
SALE,MEKNES,01/08/2024,,,,,,,
SALE,MIDELT (SUPRAT.),01/08/2024,,,,,,,
SALE,MOHAMMEDIA,01/08/2024,04h56,05h48,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,05h39,06h29,30 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,06h20,07h14,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,06h30,07h24,30 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,06h54,07h48,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,07h22,08h10,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,07h31,08h25,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,07h54,08h48,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,08h22,09h10,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,08h31,09h21,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,08h54,09h48,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,09h31,10h25,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,09h54,10h48,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,10h54,11h48,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,11h54,12h48,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,12h54,13h48,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,13h54,14h48,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,14h54,15h48,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,15h54,16h48,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,MOHAMMEDIA,01/08/2024,16h22,17h10,35 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,OUJDA,01/08/2024,,,,,,,
SALE,TETOUAN SUPRATOURS,01/08/2024,,,,,,,
SALE,RABAT AGDAL,01/08/2024,,,,,,,
SALE,RABAT VILLE,01/08/2024,,,,,,,
SALE,SAFI,01/08/2024,,,,,,,
SALE,SETTAT,01/08/2024,04h56,07h10,72 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,06h54,09h58,80 DH,correspondance 1 : 08h11 à Gare CASA PORT - correspondance 29 Min - départ 08h40,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,07h22,09h28,72 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,08h22,10h28,78 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,08h54,11h58,80 DH,correspondance 1 : 10h10 à Gare CASA PORT - correspondance 30 Min - départ 10h40,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,09h22,11h28,72 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,10h22,12h28,78 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,10h54,13h58,80 DH,correspondance 1 : 12h10 à Gare CASA PORT - correspondance 30 Min - départ 12h40,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,11h22,13h28,72 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,12h22,14h28,72 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,12h54,15h58,80 DH,correspondance 1 : 14h10 à Gare CASA PORT - correspondance 30 Min - départ 14h40,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,13h22,15h28,72 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,14h22,16h28,72 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,14h54,17h58,80 DH,correspondance 1 : 16h10 à Gare CASA PORT - correspondance 30 Min - départ 16h40,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,15h22,17h28,72 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,15h54,18h58,80 DH,correspondance 1 : 17h10 à Gare CASA PORT - correspondance 30 Min - départ 17h40,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,16h22,18h28,78 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,17h22,19h28,78 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,18h22,20h28,78 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,SETTAT,01/08/2024,19h22,21h28,78 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
SALE,TANGER,01/08/2024,,,,,,,
SETTAT,ADDAKHLA SUPRATOURS,01/08/2024,,,,,,,
SETTAT,AGADIR (SUPRAT.),01/08/2024,09h30,15h14,248 DH,correspondance 1 : 11h14 à Gare MARRAKECH - correspondance 31 Min - départ 11h45,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,AGADIR (SUPRAT.),01/08/2024,10h30,16h14,248 DH,correspondance 1 : 12h14 à Gare MARRAKECH - correspondance 31 Min - départ 12h45,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,AGADIR (SUPRAT.),01/08/2024,11h30,18h15,248 DH,correspondance 1 : 13h14 à Gare MARRAKECH - correspondance 01h31 Min - départ 14h45,pas de correspondance,pas de correspondance,pas de correspondance
SETTAT,AGADIR (SUPRAT.),01/08/2024,13h30,19h15,263 DH,correspondance 1 : 15h14 à Gare MARRAKECH - correspondance 31 Min - départ 15h45,pas de correspondance,pas de correspondance,pas de correspondance
